-18.867549668874172, 9.820945945945946
-18.58940397350993, 9.238175675675675
-19.304635761589402, 8.900337837837839
-19.52980132450331, 8.739864864864865
-18.94701986754967, 8.841216216216216
-18.70860927152318, 8.942567567567568
-18.735099337748345, 9.027027027027028
-18.509933774834437, 8.83277027027027
-18.509933774834437, 8.545608108108109
-18.311258278145694, 8.570945945945946
-18.24503311258278, 8.52027027027027
-18.324503311258276, 8.444256756756758
-18.258278145695364, 8.41891891891892
-18.43046357615894, 8.326013513513514
-18.47019867549669, 8.300675675675675
-18.735099337748345, 8.33445945945946
-19.29139072847682, 8.300675675675675
-18.81456953642384, 8.173986486486486
-19.887417218543046, 8.182432432432432
-21.039735099337747, 7.641891891891892
-21.52980132450331, 6.974662162162162
-19.649006622516556, 7.456081081081081
-19.33112582781457, 7.7516891891891895
-19.23841059602649, 7.85304054054054
-19.225165562913908, 7.6925675675675675
-19.874172185430464, 7.912162162162162
-19.278145695364238, 8.190878378378379
-19.357615894039736, 8.190878378378379
-19.09271523178808, 8.013513513513514
-18.788079470198674, 7.608108108108109
-18.58940397350993, 7.66722972972973
-19.304635761589402, 7.244932432432433
-18.801324503311257, 7.287162162162162
-18.960264900662253, 7.253378378378379
-19.013245033112582, 6.940878378378379
-18.417218543046356, 8.241554054054054
-18.311258278145694, 8.08108108108108
-18.125827814569536, 8.12331081081081
-18.019867549668874, 8.12331081081081
-17.781456953642383, 7.929054054054054
-17.688741721854303, 7.4983108108108105
-16.880794701986755, 7.472972972972974
-16.90728476821192, 8.005067567567568
-17.90066225165563, 8.29222972972973
-17.60927152317881, 8.309121621621621
-17.649006622516556, 8.41891891891892
-17.556291390728475, 8.427364864864865
-17.450331125827812, 8.385135135135135
-17.635761589403973, 8.554054054054054
-17.60927152317881, 8.722972972972974
-17.569536423841058, 8.722972972972974
-17.887417218543046, 8.756756756756758
-18.019867549668874, 8.824324324324325
-18.00662251655629, 8.900337837837839
-17.90066225165563, 8.97635135135135
-17.60927152317881, 9.71114864864865
-17.60927152317881, 9.364864864864865
-16.52317880794702, 9.440878378378379
-17.158940397350992, 9.195945945945946
-16.94701986754967, 9.094594594594595
-17, 9.01858108108108
-17.264900662251655, 9.01858108108108
-17.503311258278146, 9.094594594594595
-17.317880794701985, 8.866554054054054
-17.357615894039736, 8.66385135135135
-17.251655629139073, 8.638513513513514
-17.29139072847682, 8.554054054054054
-17.251655629139073, 8.494932432432432
-17.05298013245033, 8.528716216216216
-17.172185430463575, 8.402027027027028
-17.013245033112582, 8.359797297297298
-16.721854304635762, 8.47804054054054
-16.721854304635762, 8.91722972972973
-16.774834437086092, 8.908783783783784
-18.086092715231786, 8.368243243243244
